전국,전국,401,221,199,174,190,200,223,188,168,133,148,129,156,251,121,121,128,213,94,39,61,38,19,
강원,양구군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,양양군,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
강원,영월군,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
강원,원주시,2,1,0,1,0,5,0,2,2,1,2,0,0,2,0,0,0,1,1,0,0,0,0,
강원,인제군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,정선군,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,철원군,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,춘천시,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,0,
강원,태백시,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
강원,평창군,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,
강원,홍천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,화천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,횡성군,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
충북,충북,12,4,9,9,4,3,4,9,3,4,5,2,5,0,2,3,6,8,2,1,0,0,0,
충북,괴산군,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
충북,단양군,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
충북,보은군,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
충북,영동군,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
충북,옥천군,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
충북,음성군,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,
충북,제천시,4,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,
충북,증평군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
충북,진천군,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,
충북,충주시,3,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,4,1,1,0,0,0,0,
충북,청주시 상당구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
충북,청주시 흥덕구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
충북,청주시 서원구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
충북,청주시 청원구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,
충남,충남,12,3,6,5,6,6,7,8,5,3,4,2,14,19,8,11,3,7,5,1,3,1,0,
충남,계룡시,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
충남,공주시,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,
충남,금산군,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
충남,논산시,0,0,1,0,1,0,0,1,1,0,0,0,0,1,2,0,1,3,0,0,0,0,0,
충남,당진시,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,
충남,보령시,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,
충남,부여군,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
충남,서산시,1,0,0,0,1,0,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,
충남,서천군,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
충남,아산시,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1,1,1,0,0,0,0,0,
충남,예산군,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,
충남,청양군,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
충남,태안군,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
충남,홍성군,1,3,1,0,0,0,4,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,
충남,천안시 동남구,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,
충남,천안시 서북구,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,3,0,2,0,0,
전북,전북,1,4,4,3,0,3,18,1,7,2,2,1,2,8,5,0,3,5,3,0,2,3,1,
전북,고창군,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,
전북,군산시,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,
전북,김제시,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,
전북,남원시,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
전북,무주군,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
전북,부안군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
전북,순창군,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
전북,완주군,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,
전북,익산시,0,3,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,
전북,임실군,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
전북,장수군,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
전북,전주시 덕진구,0,0,1,1,0,1,7,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,
전북,전주시 완산구,1,0,0,0,0,0,5,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
전북,정읍시,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
전북,진안군,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
전남,전남,9,11,9,4,3,7,5,8,3,2,4,3,7,11,13,5,4,8,2,0,4,1,1,
전남,강진군,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
전남,고흥군,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
전남,곡성군,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
전남,광양시,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,
전남,구례군,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
전남,나주시,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
전남,담양군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
전남,목포시,0,0,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,
전남,무안군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
전남,보성군,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
전남,순천시,1,2,2,2,1,0,1,3,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,
전남,신안군,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
전남,여수시,1,2,2,0,0,0,0,0,1,1,0,0,1,2,5,1,1,1,0,0,3,0,0,
전남,영광군,0,1,2,0,0,0,0,1,0,1,1,0,4,3,1,0,0,1,1,0,0,0,0,
전남,영암군,2,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,
전남,완도군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
전남,장성군,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,
전남,장흥군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
전남,진도군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
전남,함평군,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
전남,해남군,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
전남,화순군,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
경북,경북,26,9,22,26,12,9,15,8,10,11,10,9,9,10,2,8,1,10,4,2,4,1,1,
경북,경산시,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
경북,경주시,1,1,3,2,1,0,3,1,1,1,3,4,0,1,0,2,0,1,0,0,1,0,0,
경북,고령군,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경북,구미시,4,1,2,6,1,4,1,0,1,2,1,0,4,2,1,0,0,1,0,0,0,0,0,
경북,군위군,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
경북,김천시,2,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
경북,문경시,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경북,봉화군,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
경북,상주시,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
경북,성주군,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
경북,안동시,4,0,2,0,0,0,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,
경북,영덕군,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
경북,영양군,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경북,영주시,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,
경북,영천시,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
경북,예천군,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
경북,울릉군,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경북,울진군,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경북,의성군,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
경북,청도군,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경북,청송군,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
경북,칠곡군,1,1,0,0,0,0,1,0,2,1,1,1,0,2,0,0,0,0,0,0,1,0,0,
경북,포항시 남구,0,0,4,8,1,3,2,1,0,0,1,1,5,1,0,1,0,0,1,0,0,0,0,
경북,포항시 북구,1,0,3,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2,1,1,2,1,1,
경남,경남,21,37,18,15,18,26,37,41,39,27,32,23,23,61,18,14,4,16,6,3,9,3,2,
경남,거제시,2,0,0,2,2,1,1,1,1,0,0,0,0,1,0,3,0,1,1,0,0,0,0,
경남,거창군,1,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,
경남,고성군,1,0,0,0,1,1,0,1,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,
경남,김해시,2,12,3,1,4,5,0,0,3,5,8,6,2,1,2,2,0,1,2,0,3,1,1,
경남,남해군,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,
경남,밀양시,2,3,3,1,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
경남,사천시,3,3,0,0,1,0,3,3,0,2,2,4,6,14,2,1,2,0,0,0,0,0,0,
경남,산청군,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
경남,양산시,0,0,2,0,1,1,2,0,0,1,1,0,1,1,0,1,0,2,0,1,0,0,0,
경남,의령군,0,0,0,1,3,4,11,9,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
경남,진주시,1,1,0,2,2,5,4,7,6,6,5,5,4,25,5,3,1,2,1,0,0,1,0,
경남,창녕군,0,0,3,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,
경남,통영시,1,4,1,1,1,0,2,8,2,2,1,0,0,3,3,1,0,3,0,0,4,0,0,
경남,하동군,0,5,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,
경남,함안군,1,2,1,0,1,1,4,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,
경남,함양군,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,
경남,합천군,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
경남,창원시 마산합포구,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,1,0,0,0,
경남,창원시 마산회원구,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,2,0,0,0,0,0,
경남,창원시 성산구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경남,창원시 의창구,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,
경남,창원시 진해구,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,
제주,제주,0,0,0,1,0,1,5,2,0,2,1,0,0,0,1,1,8,3,0,1,0,0,0,
제주,서귀포시,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,
제주,제주시,0,0,0,1,0,1,4,1,0,2,1,0,0,0,1,0,1,3,0,1,0,0,0,
세종,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
세종,세종시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
